SEVERIDADE,PA_CODUNI,NUM_PACIENTES,NU_LATITUDE,NU_LONGITUDE
GRAVE,2352133,1,-8.523857053169358,-36.45033001899719
GRAVE,2360470,1,-18.45262118879455,-50.44589281082153
GRAVE,2361736,1,-16.3570095,-49.6827753
GRAVE,2361787,1,-16.3310221,-48.9399523
GRAVE,2364824,1,-6.199152246266788,-42.134429812431335
GRAVE,2365154,1,-2.905,-41.777
GRAVE,2365243,1,-2.905,-41.777
GRAVE,2365480,1,-10.033787999550807,-44.30178880691528
GRAVE,2370816,1,-20.932,-54.961
GRAVE,2371782,1,-21.7138383,-52.4238759
GRAVE,2372460,1,-7.2772316,-40.4533031
GRAVE,2372622,1,-5.809517445476167,-38.30152094364166
GRAVE,2373270,1,-3.9832868,-38.6191359
GRAVE,2374366,1,-22.861,-54.603
GRAVE,2376458,1,-22.109,-56.521
GRAVE,2376547,1,-22.488,-53.351
GRAVE,2377462,1,-26.949,-50.141
GRAVE,2378175,1,-26.3852776,-53.5295911
GRAVE,2379163,1,-26.411742726117378,-50.13542175292969
GRAVE,2379767,1,-27.401870601794624,-51.23021364212036
GRAVE,2380331,1,-27.345111,-51.612171
GRAVE,2381834,1,-16.253828849144696,-49.3661105632782
GRAVE,2382474,1,-16.5299792,-50.3648315
GRAVE,2382490,1,-17.309343436845843,-49.03275489807129
GRAVE,2382687,1,-16.433913885952283,-51.82444095611572
GRAVE,2382709,1,-13.792592962854371,-47.45522975921631
GRAVE,2382792,1,-14.091459754542853,-46.36254072189331
GRAVE,2383209,1,-17.817400877460138,-50.605366230010986
GRAVE,2383322,1,-13.8663017,-49.0690162
GRAVE,2383896,1,-16.7630025,-47.6108964
GRAVE,2384086,1,-14.317947498988369,-49.1533899307251
GRAVE,2385880,1,-28.24,-48.67
GRAVE,2386879,1,-12.618,-38.956
GRAVE,2387042,1,-14.503,-42.222
GRAVE,2388928,1,-9.176,-40.971
GRAVE,2389061,1,-5.188,-37.344
GRAVE,2390078,1,-13.179803502960594,-39.41669225692749
GRAVE,2392704,1,-11.2553463,-57.5203829
GRAVE,2392801,1,-10.807,-56.62
GRAVE,2392895,1,-10.318,-58.359
GRAVE,2396092,1,-16.054639346854657,-54.89023804664612
GRAVE,2396106,1,-15.5544699,-55.1788231
GRAVE,2397056,1,-17.826,-53.282
GRAVE,2397463,1,-15.5508563,-54.2969539
GRAVE,2397676,1,-15.528,-54.346
GRAVE,2397684,1,-15.837,-54.389
GRAVE,2398125,1,-14.407477133519603,-56.44721746444702
GRAVE,2399180,1,-7.1248025,-34.8805356
GRAVE,2402874,1,-20.076271,-41.125023
GRAVE,2407205,1,-14.866,-40.839
GRAVE,2409992,1,-5.338694508870964,-36.835505962371826
GRAVE,2410362,1,-6.017824357375334,-37.40574359893799
GRAVE,2410486,1,-5.583397670719372,-36.914448738098145
GRAVE,2411164,1,-26.868276608909216,-52.02056407928467
GRAVE,2413671,1,-12.05,-38.767
GRAVE,2414465,1,-15.242224616382943,-40.623342990875244
GRAVE,2414651,1,-15.97129332925075,-39.53047156333923
GRAVE,2418177,1,-27.688,-48.779
GRAVE,2426218,1,-3.581,-39.437
GRAVE,2429438,1,-7.751183340015338,-37.636290192604065
GRAVE,2431823,1,-8.591,-35.116
GRAVE,2436310,1,-8.336,-36.424
GRAVE,2436450,1,-26.2822121,-48.8124331
GRAVE,2436930,1,-18.76495908893764,-51.3421368598938
GRAVE,2437198,1,-15.3171531,-50.0561528
GRAVE,2437627,1,-15.938923187117696,-48.26167345046997
GRAVE,2437651,1,-15.453,-47.614
GRAVE,2438003,1,-19.0661511,-51.5475957
GRAVE,2438119,1,-17.3162759,-48.4845868
GRAVE,2439360,1,-23.5539424,-51.4599215
GRAVE,2441411,1,-15.502979992318545,-49.686076641082764
GRAVE,2442019,1,-16.408731333651044,-49.21879291534424
GRAVE,2442477,1,-13.440119913086708,-49.14681315422058
GRAVE,2444704,1,-12.712,-39.698
GRAVE,2446030,1,-19.539,-40.631
GRAVE,2448653,1,-19.222037647409962,-40.84412097930908
GRAVE,2452804,1,-3.94068088174244,-42.93077230453491
GRAVE,2455706,1,-3.462,-44.871
GRAVE,2457121,1,-2.126,-45.885
GRAVE,2457768,1,-2.5403499,-44.2768891
GRAVE,2459620,1,-3.543,-43.916
GRAVE,2460831,1,-2.696,-44.821
GRAVE,2464276,1,-2.5358333426586555,-44.31762456893921
GRAVE,2465086,1,-6.96,-46.686
GRAVE,2470098,1,-12.528,-40.307
GRAVE,2470667,1,-12.9254,-38.5109
GRAVE,2471345,1,-9.883459291716783,-56.08814477920532
GRAVE,2474506,1,-5.110778034898762,-36.32751703262329
GRAVE,2478153,1,-3.706028,-38.590106
GRAVE,2485249,1,-18.5399613,-40.2989215
GRAVE,2485680,1,-20.8510519,-41.1157071
GRAVE,2490935,1,-26.120513570095593,-50.30440092086792
GRAVE,2491249,1,-26.177,-50.39
GRAVE,2491710,1,-28.48019943490645,-49.002534449100494
GRAVE,2492342,1,-26.473,-49.003
GRAVE,2492911,1,-15.56265026020813,-40.424087047576904
GRAVE,2493896,1,-8.736979838467894,-63.8880729675293
GRAVE,2494280,1,-9.922506389062756,-63.03379476070404
GRAVE,2494299,1,-9.919045235802606,-63.033703565597534
GRAVE,2495414,1,-11.176,-61.901
GRAVE,2496569,1,-11.673,-61.193
GRAVE,2497751,1,-12.9774442,-38.4598965
GRAVE,2499045,1,-6.6492835113646915,-38.696701526641846
GRAVE,2503689,1,-5.1898396,-37.3666964
GRAVE,2504537,1,-6.764836093244588,-38.22049140930176
GRAVE,2505401,1,-12.14219,-44.9941
GRAVE,2505843,1,-11.239029,-38.477094
GRAVE,2505886,1,-11.942034255761541,-41.644577980041504
GRAVE,2506254,1,-17.89282729795411,-39.3720817565918
GRAVE,2506572,1,-14.253194501385948,-43.166892528533936
GRAVE,2506858,1,-16.71715860439484,-49.24198865890503
GRAVE,2507447,1,-16.37167711001511,-39.57356929779053
GRAVE,2508532,1,-11.832259255004868,-39.61426377296448
GRAVE,2509954,1,-11.045710859950674,-38.432557582855225
GRAVE,2511290,1,-26.304,-48.846
GRAVE,2512149,1,-11.812431,-37.6084719
GRAVE,2512734,1,-26.9394064,-49.067114
GRAVE,2513838,1,-26.741,-49.177
GRAVE,2514435,1,-12.770767,-39.526644
GRAVE,2515229,1,-12.03285950627652,-48.53853106498718
GRAVE,2516632,1,-2.885462,-40.1171447
GRAVE,2519054,1,-16.738098713195445,-49.27441120147705
GRAVE,2520613,1,-12.605,-38.972
GRAVE,2521296,1,-26.204081799999997,-48.905999656742964
GRAVE,2521695,1,-26.254712108742787,-49.51107859611511
GRAVE,2521792,1,-26.249756667736523,-49.38446760177612
GRAVE,2522691,1,-26.910434,-48.659611
GRAVE,2524805,1,-11.847,-40.791
GRAVE,2529068,1,-3.831114,-38.555905
GRAVE,2531348,1,-5.526,-47.476
GRAVE,2534932,1,-14.155489204556876,-48.07268500328064
GRAVE,2534967,1,-15.5473195,-47.3184179
GRAVE,2537028,1,-3.7184691248615924,-53.734753131866455
GRAVE,2538342,1,-26.7291572,-52.7192049
GRAVE,2545829,1,-11.015,-37.206
GRAVE,2547317,1,-21.022,-41.652
GRAVE,2549905,1,-9.408,-38.222
GRAVE,2550032,1,-12.35596,-44.97805
GRAVE,2550938,1,-28.262,-49.018
GRAVE,2556847,1,-17.039,-39.531
GRAVE,2558262,1,-21.467139,-54.3789806
GRAVE,2558327,1,-23.97,-55.036
GRAVE,2560852,1,-3.7251712114542026,-40.991384983062744
GRAVE,2561123,1,-3.721862,-38.474481
GRAVE,2561158,1,-3.765417,-38.440446
GRAVE,2561336,1,-3.925014,-40.889646
GRAVE,2562138,1,-3.793356136828054,-39.27370101213455
GRAVE,2562154,1,-3.6815023500215545,-39.58917438983917
GRAVE,2562316,1,-3.7444704,-38.6510255
GRAVE,2569760,1,-17.33482613357891,-49.920265674591064
GRAVE,2571439,1,-15.7672568,-51.1021972
GRAVE,2571811,1,-25.47769,-53.619834
GRAVE,2580055,1,-23.31,-51.163
GRAVE,2588234,1,-25.283099001807873,-54.08498525619507
GRAVE,2588242,1,-24.518447483902253,-51.66801452636719
GRAVE,2589265,1,-18.421061,-49.222843
GRAVE,2594277,1,-28.678,-49.37
GRAVE,2595125,1,-25.977278133185486,-52.55701661109924
GRAVE,2598205,1,-11.564,-39.283
GRAVE,2599996,1,-22.0189682,-57.0265006
GRAVE,2600730,1,-13.456199723022644,-39.42246437072754
GRAVE,2601680,1,-12.267,-38.967
GRAVE,2602083,1,-12.554563528593656,-37.96875
GRAVE,2602172,1,-14.067,-39.641
GRAVE,2602563,1,-13.7572768,-41.7719011
GRAVE,2603012,1,-11.002044637390405,-44.51902091503143
GRAVE,2604426,1,-11.621582,-50.68624
GRAVE,2615711,1,-5.133501,-49.329687
GRAVE,2615797,1,-5.369,-49.118
GRAVE,2615843,1,-1.8117809,-49.7981736
GRAVE,2620006,1,-4.706887422356981,-55.99107027053833
GRAVE,2620421,1,-11.511,-38.15
GRAVE,2622319,1,-1.9950912,-47.930377
GRAVE,2627418,1,-12.527962503222136,-38.29732596874237
GRAVE,2638894,1,-8.4308156,-35.809009
GRAVE,2638959,1,-8.948,-37.423
GRAVE,2639092,1,-8.541,-37.689
GRAVE,2639106,1,-8.2949,-36.941
GRAVE,2639238,1,-8.514929,-41.007292
GRAVE,2639246,1,-8.511251775997625,-39.30880308151245
GRAVE,2639254,1,-7.576,-40.498
GRAVE,2639637,1,-25.431889807551343,-49.27595710000003
GRAVE,2639831,1,-25.42761610754987,-49.28316429999995
GRAVE,2640244,1,-25.446620449999998,-49.28005311976291
GRAVE,2645157,1,-15.781764242922982,-47.78160095214844
GRAVE,2646439,1,-4.455608286554914,-47.530009746551514
GRAVE,2652099,1,-26.853,-52.26
GRAVE,2652706,1,-2.005560798740944,-54.07217502593994
GRAVE,2655411,1,-15.596,-56.097
GRAVE,2658372,1,-26.26567106144589,-53.63907337188721
GRAVE,2660229,1,-12.151,-39.246
GRAVE,2663244,1,-26.61027512291539,-49.0069305896759
GRAVE,2664666,1,-4.2253619,-38.7302142
GRAVE,2665107,1,-26.3381393,-49.9117108
GRAVE,2675560,1,-6.372708864409542,-39.308491945266724
GRAVE,2676001,1,-7.346122940503158,-50.40928602218628
GRAVE,2676060,1,-7.227829783029432,-35.89242249727249
GRAVE,2676125,1,-0.7752527658456159,-47.17802882194519
GRAVE,2677563,1,-6.529221561890479,-49.85371470451355
GRAVE,2678578,1,-1.0237339768647156,-46.64297103881836
GRAVE,2679647,1,-5.0386996,-42.8161222
GRAVE,2680327,1,-10.778021,-49.6068442
GRAVE,2686813,1,-25.6896606,-50.3015737
GRAVE,2686929,1,-25.417,-50.001
GRAVE,2687062,1,-25.095,-50.162
GRAVE,2691477,1,-27.8997804,-50.7600055
GRAVE,2691841,1,-27.587914455576076,-48.550883517263046
GRAVE,2691876,1,-27.051481978768425,-52.087039947509766
GRAVE,2694891,1,-6.642186118646165,-51.992154121398926
GRAVE,2695332,1,-19.817,-43.956
GRAVE,2696029,1,-4.5792925,-45.1366092
GRAVE,2697661,1,-2.5514418,-44.3306633
GRAVE,2701308,1,-23.186,-46.884
GRAVE,2702746,1,-5.040330869749037,-44.4356632232666
GRAVE,2704390,1,-20.9315537,-41.8695203
GRAVE,2704587,1,-23.218,-44.713
GRAVE,2704595,1,-22.8291713,-43.0550746
GRAVE,2705249,1,-24.22563718110818,-48.76752734184265
GRAVE,2705923,1,-6.045207484846527,-38.459629118442535
GRAVE,2706563,1,-14.787310310847513,-39.04410123825073
GRAVE,2707969,1,-29.7655,-50.0242
GRAVE,2708000,1,-27.5,-54.101
GRAVE,2708353,1,-22.94237,-43.174152
GRAVE,2708779,1,-23.4979051,-47.4419385
GRAVE,2708906,1,-2.749,-58.022
GRAVE,2709848,1,-19.82862446032704,-43.144426345825195
GRAVE,2710447,1,-21.7019719,-57.8840256
GRAVE,2711184,1,-1.7532428,-52.2391547
GRAVE,2711877,1,-8.37245766795093,-35.4557266831398
GRAVE,2711974,1,-8.10251,-34.9279434
GRAVE,2712016,1,-8.3627,-37.2694
GRAVE,2712024,1,-7.9506628,-35.3878559
GRAVE,2714132,1,-7.877750550015028,-35.44294595718384
GRAVE,2715279,1,-8.76,-35.105
GRAVE,2715317,1,-7.483261197507813,-37.27416515350342
GRAVE,2719290,1,-9.6424145,-37.5617500217279
GRAVE,2719673,1,-9.476405255053264,-36.28740459680557
GRAVE,2720043,1,-9.4757669,-35.8567113
GRAVE,2722321,1,-9.3187353,-36.4744313
GRAVE,2722399,1,-9.9044,-36.3597
GRAVE,2723158,1,-3.72936,-38.53381
GRAVE,2723212,1,-3.821641,-38.480413
GRAVE,2726971,1,-5.089,-42.802
GRAVE,2729385,1,-23.269043,-51.05535
GRAVE,2729490,1,-22.867001619644583,-51.38981580734253
GRAVE,2733307,1,-22.83966504857081,-51.96226358413696
GRAVE,2740540,1,-24.211919248698884,-50.9240984916687
GRAVE,2741873,1,-25.40290656989826,-52.41508483886719
GRAVE,2742012,1,-25.21391041182776,-50.97350478172302
GRAVE,2742047,1,-25.391295590955295,-51.47618293762207
GRAVE,2742071,1,-25.4011364,-52.4106561
GRAVE,2743477,1,-23.425,-51.939
GRAVE,2744392,1,-11.77218768879517,-63.024230003356934
GRAVE,2744937,1,-26.9077198,-48.6629247
GRAVE,2748029,1,-23.179,-45.887
GRAVE,2750538,1,-22.6600511,-51.0790346
GRAVE,2750546,1,-22.58,-53.059
GRAVE,2751704,1,-20.339,-47.781
GRAVE,2751852,1,-23.582164395304567,-46.58277153968811
GRAVE,2751860,1,-23.548,-46.636
GRAVE,2752220,1,-23.5003425,-46.5175558
GRAVE,2753782,1,-23.02419,-52.91893
GRAVE,2753960,1,-23.084,-53.484
GRAVE,2753979,1,-23.281,-52.602
GRAVE,2755149,1,-10.176,-48.867
GRAVE,2755742,1,-7.115,-34.863
GRAVE,2760657,1,-21.695912880688866,-45.25623679161072
GRAVE,2760703,1,-21.11983312170942,-42.943217754364014
GRAVE,2760886,1,-21.725,-43.059
GRAVE,2761114,1,-20.857254,-46.391894
GRAVE,2761130,1,-22.171,-44.642
GRAVE,2762544,1,-16.088619504424333,-48.49661350250244
GRAVE,2764776,1,-20.4359,-42.0144
GRAVE,2765667,1,-8.0469977,-48.4878448
GRAVE,2765675,1,-11.0,-48.566
GRAVE,2772671,1,-12.767,-40.212
GRAVE,2773597,1,-23.547738,-46.2559576728612
GRAVE,2774720,1,-22.469297487226225,-48.98353099822998
GRAVE,2775921,1,-21.836319508232144,-45.40252447128296
GRAVE,2775999,1,-20.713434,-46.612618
GRAVE,2777762,1,-7.015180019599528,-42.12583065032959
GRAVE,2778475,1,-5.51554616328863,-41.892242431640625
GRAVE,2781751,1,-24.379385,-53.384626
GRAVE,2781824,1,-23.915872293784552,-49.649319648742676
GRAVE,2783819,1,-23.865195908728385,-52.8761887550354
GRAVE,2784653,1,-12.724995905982835,-60.14513611793518
GRAVE,2785382,1,-22.0232984,-47.4191928
GRAVE,2786125,1,-10.708,-48.417
GRAVE,2786435,1,-23.18411235,-46.889655564143325
GRAVE,2787245,1,-23.729836,-46.788807
GRAVE,2787253,1,-23.742097,-46.686242
GRAVE,2788314,1,-23.548539,-46.636185
GRAVE,2788365,1,-23.698885,-46.780792
GRAVE,2788535,1,-23.59980824419463,-46.4827036857605
GRAVE,2788616,1,-23.689029,-46.766046
GRAVE,2788691,1,-23.548,-46.636
GRAVE,2789027,1,-23.548,-46.636
GRAVE,2789205,1,-23.648175,-46.753906
GRAVE,2789256,1,-23.598,-46.734
GRAVE,2790556,1,-22.315,-49.061
GRAVE,2791676,1,-22.074624195731783,-48.73940706253052
GRAVE,2792974,1,-29.984471770558685,-52.371171712875366
GRAVE,2793008,1,-29.9920125,-50.1398328
GRAVE,2799766,1,-11.96002489321559,-40.16701340675354
GRAVE,2802090,1,-16.422336697551717,-39.10111427307129
GRAVE,2804034,1,-14.213790872636197,-42.76495814323425
GRAVE,2806339,1,-2.92,-39.915
GRAVE,2807076,1,-10.203518632665066,-63.83322715759277
GRAVE,2808625,1,-11.041835764735255,-62.677645683288574
GRAVE,2814048,1,-12.28462,-41.168191
GRAVE,2814056,1,-10.960262,-38.786343
GRAVE,3018172,1,-2.528201869350839,-45.092267990112305
GRAVE,3021114,1,-3.692848,-40.3576842
GRAVE,3028925,1,-16.4537406,-54.6438521
GRAVE,3057003,1,-22.725,-47.649
GRAVE,3075516,1,-25.4348,-49.2804
GRAVE,3089657,1,-21.75867766651122,-48.15854251384735
GRAVE,3101150,1,-26.304,-48.846
GRAVE,3240061,1,-20.481539,-55.784353
GRAVE,3344614,1,-2.562,-44.054
GRAVE,3345599,1,-19.748,-47.932
GRAVE,3348431,1,-22.903,-43.208
GRAVE,3354423,1,-18.219119899648618,-49.727275371551514
GRAVE,3559629,1,-10.211,-36.84
GRAVE,3668770,1,-10.708,-48.417
GRAVE,3741141,1,-9.6737117,-35.7631615
GRAVE,3771962,1,-16.3061319,-48.9425332
GRAVE,3912698,1,-25.4265176,-49.2772586
GRAVE,3950220,1,-22.8465243,-47.1398421
GRAVE,3972925,1,-12.125494986865716,-45.00051498413086
GRAVE,4001303,1,-8.736110281637231,-63.890089988708496
GRAVE,4005732,1,-2.796,-49.669
GRAVE,4009444,1,-2.9043174,-41.7744985
GRAVE,4013484,1,-5.795,-35.209
GRAVE,4014111,1,-6.226718059976693,-36.02111220359802
GRAVE,4020154,1,-9.116694612626636,-37.60663032531738
GRAVE,4022750,1,-14.373076,-40.507995
GRAVE,4023463,1,-11.091,-40.435
GRAVE,4023668,1,-9.519206,-43.0063
GRAVE,4028740,1,-17.365875827495458,-40.22344708442688
GRAVE,4032837,1,-13.5505109746,-42.4917319883
GRAVE,4033256,1,-11.3326235,-42.1276355
GRAVE,4042085,1,-21.131021831417847,-42.36677885055542
GRAVE,4050118,1,-23.6738144,-46.7561044
GRAVE,4053214,1,-23.848888137082376,-50.18503189086914
GRAVE,4069803,1,-11.378,-58.741
GRAVE,5004764,1,-10.438013787723621,-49.178152084350586
GRAVE,5018110,1,-4.3235414,-40.7142057
GRAVE,5110025,1,-14.0094184,-39.8947106
GRAVE,5120349,1,-19.748,-47.932
GRAVE,5310350,1,-25.428,-49.273
GRAVE,5314267,1,-5.795,-35.209
GRAVE,5366828,1,-23.117,-46.55
GRAVE,5437156,1,-23.548,-46.636
GRAVE,5504694,1,-10.167,-48.333
GRAVE,5506115,1,-25.4951509,-49.206107
GRAVE,5581923,1,-8.287,-35.035
GRAVE,5585031,1,-21.70957944858865,-47.26687967777252
GRAVE,5585147,1,-21.70944488258244,-47.289013266563416
GRAVE,5585422,1,-2.4737124,-54.7138801
GRAVE,5595746,1,-23.449922,-46.526694
GRAVE,5597501,1,-3.128694,-52.209604
GRAVE,5616298,1,-9.3606954,-37.3091568
GRAVE,5621674,1,-25.915,-53.473
GRAVE,5828856,1,-5.089,-42.802
GRAVE,5844843,1,-19.91941293757247,-48.37803840637207
GRAVE,5858208,1,-9.442161467903961,-70.4877233505249
GRAVE,5877407,1,-8.2301757,-39.3733035
GRAVE,5882451,1,-16.194234228419713,-47.93609619140625
GRAVE,5922216,1,-29.6725065,-53.8080495
GRAVE,5973457,1,-5.089,-42.802
GRAVE,6007317,1,-22.783427,-43.2845627
GRAVE,6020895,1,-10.820639486414157,-55.454349517822266
GRAVE,6025692,1,-12.077598374572176,-41.09472781419754
GRAVE,6032419,1,-22.9469578,-47.0838922
GRAVE,6032427,1,-22.8705941,-47.1423556
GRAVE,6069134,1,-22.516878192373543,-41.94337606430054
GRAVE,6123740,1,-23.548,-46.636
GRAVE,6164366,1,-21.742369929228424,-48.12054634094238
GRAVE,6200702,1,-22.779714,-41.935256
GRAVE,6251013,1,-22.725,-47.649
GRAVE,6294049,1,-23.179,-45.887
GRAVE,6305202,1,-18.164813920469967,-47.97202706336975
GRAVE,6305628,1,-19.748,-47.932
GRAVE,6334881,1,-21.369346047666355,-48.22049617767334
GRAVE,6359620,1,-22.3298106,-49.0784531
GRAVE,6407897,1,-22.879,-42.019
GRAVE,6426190,1,-18.510929,-54.746125
GRAVE,6427286,1,-19.92262,-43.95548
GRAVE,6463045,1,-2.243118,-45.3083076
GRAVE,6479146,1,-22.411,-47.561
GRAVE,6500552,1,-1.197272419456873,-47.18170881271362
GRAVE,6509142,1,-17.744,-48.626
GRAVE,6542638,1,-25.099,-50.102
GRAVE,6546463,1,-23.549,-46.934
GRAVE,6559131,1,-20.3170429,-40.3423788
GRAVE,6559379,1,-8.250643,-35.0009451
GRAVE,6559476,1,-1.8029037,-50.7143803
GRAVE,6559727,1,-22.92141,-43.644471
GRAVE,6568459,1,-21.2745,-47.51
GRAVE,6572367,1,-21.2803789,-50.3342811
GRAVE,6580254,1,-21.74,-44.309
GRAVE,6595197,1,-12.864439223785848,-38.45656871795654
GRAVE,6599877,1,-11.4297737,-61.4634961
GRAVE,6603432,1,-22.372,-46.942
GRAVE,6655416,1,-23.664,-46.538
GRAVE,6683134,1,-26.7332621,-53.5029819
GRAVE,6762794,1,-2.2422129,-49.500848
GRAVE,6780598,1,-0.9297576762165468,-48.28787863254547
GRAVE,6804497,1,-10.78740056022335,-65.33889055252075
GRAVE,6823351,1,-20.604,-41.185
GRAVE,6895263,1,-21.969,-46.798
GRAVE,6957501,1,-5.819,-46.139
GRAVE,6959636,1,-20.284,-50.246
GRAVE,6995462,1,-22.903,-43.208
GRAVE,6998178,1,-23.63129,-46.766817
GRAVE,6998704,1,-23.95142285,-46.321923751318046
GRAVE,7021461,1,-23.6519136,-46.563605
GRAVE,7021801,1,-23.523,-46.188
GRAVE,7066953,1,-26.8879688,-48.7057621
GRAVE,7077378,1,-4.383,-44.333
GRAVE,7082886,1,-19.5242537,-42.6223341
GRAVE,7103271,1,-22.211,-49.656
GRAVE,7257406,1,-20.129,-40.308
GRAVE,7309708,1,-25.45840671989625,-49.099547266960144
GRAVE,7354606,1,-5.145,-45.791
GRAVE,7360886,1,-7.0579850908971515,-36.36326551437378
GRAVE,7373465,1,-23.7477921,-46.5796461
GRAVE,7407629,1,-23.496207,-46.568366
GRAVE,7418078,1,-21.768238231313724,-48.15823674201965
GRAVE,7418094,1,-21.7793108,-48.1224585
GRAVE,7458606,1,-3.001552261223583,-60.043137073516846
GRAVE,7476620,1,-18.9130785,-48.3362015
GRAVE,7544529,1,-23.993,-46.256
GRAVE,7573057,1,-23.179,-45.887
GRAVE,7655703,1,-22.232132489216305,-42.02128887176514
GRAVE,7657358,1,-1.4566419716446453,-48.50346386432648
GRAVE,7686625,1,-25.5346916,-49.2650276
GRAVE,7711980,1,-23.548,-46.636
GRAVE,7778651,1,-3.130467521258153,-60.01955509185791
GRAVE,7879679,1,-30.0820023,-51.098629
GRAVE,7891067,1,-4.8477536,-43.4555476
GRAVE,7905025,1,-21.74705865564165,-48.13930571079254
GRAVE,7907281,1,-3.767688,-38.596959
GRAVE,8013659,1,-3.334,-43.528
GRAVE,9000879,1,-3.728256,-38.471345
GRAVE,9016554,1,-29.413226876477424,-53.02645683288574
GRAVE,9019308,1,-12.832828511386264,-38.46532613039017
GRAVE,9129553,1,-3.727597,-38.600537
GRAVE,9131922,1,-5.089,-42.802
GRAVE,9314687,1,-21.406,-48.505
GRAVE,9373853,1,-14.223,-42.781
GRAVE,9439897,1,-22.920442807611757,-46.538182497024536
GRAVE,9461493,1,-1.5188670098569261,-48.615875244140625
GRAVE,9491252,1,-23.179,-45.887
GRAVE,9507930,1,-12.273921519744754,-38.93820762634277
GRAVE,9556095,1,-24.488,-47.844
GRAVE,9613137,1,-16.495945557741244,-49.424893856048584
GRAVE,9627812,1,-6.0256325,-44.2452123
GRAVE,9634738,1,-3.029033625580586,-59.95731174945831
GRAVE,9677011,1,-23.201,-47.287
GRAVE,9792376,1,-15.6354368,-56.1094236
GRAVE,9837841,1,-9.447040417021618,-38.22039484977722
